Falla_ID,Equipo_ID,Componente_ID,CausaRaiz_ID,Turno_ID,Fecha,Fecha_Hora_Falla,Modo_Falla,Severidad,Horas_Parada_Equipo,Detectada_Por
266,6,14,5,2,2023-06-01,2023-06-01 23:25:00,Fuga hidráulica,Baja,1.66,Inspección
267,10,29,12,1,2023-06-02,2023-06-02 08:19:00,Fractura de diente,Crítica,62.11,Operador
268,20,35,6,1,2023-06-02,2023-06-02 16:43:00,Falla de pantalla,Baja,1.86,Operador
269,10,16,11,1,2023-06-02,2023-06-02 16:58:00,Fuga hidráulica,Baja,2.74,Monitoreo remoto
270,9,5,2,1,2023-06-02,2023-06-02 17:07:00,Pérdida de potencia,Media,5.01,Operador
271,19,6,3,1,2023-06-02,2023-06-02 18:28:00,Fuga de aceite,Media,8.65,Operador
272,3,14,12,2,2023-06-03,2023-06-03 21:44:00,Rotura de cilindro,Baja,2.85,Inspección
273,5,15,6,1,2023-06-04,2023-06-04 11:58:00,Fuga hidráulica,Alta,18.05,Inspección
274,2,7,1,1,2023-06-05,2023-06-05 09:08:00,Falla de arranque,Alta,18.31,Operador
275,14,8,6,1,2023-06-05,2023-06-05 15:05:00,Falla eléctrica,Media,8.74,Operador
276,18,12,7,2,2023-06-05,2023-06-05 19:38:00,Recalentamiento aceite,Media,8.96,Inspección
277,1,3,5,2,2023-06-05,2023-06-05 20:57:00,Ruido anormal,Alta,18.08,Inspección
278,18,14,8,1,2023-06-06,2023-06-06 07:51:00,Fuga hidráulica,Media,8.84,Inspección
279,18,3,12,1,2023-06-06,2023-06-06 18:46:00,Recalentamiento,Media,5.09,Operador
280,4,21,10,1,2023-06-07,2023-06-07 13:42:00,Desgaste excesivo,Media,5.62,Monitoreo remoto
281,20,33,4,2,2023-06-08,2023-06-08 03:48:00,Fractura de diente,Crítica,46.85,Inspección
282,19,31,7,2,2023-06-08,2023-06-08 05:16:00,Desgaste de broca,Media,7.4,Operador
283,14,16,2,2,2023-06-08,2023-06-08 22:24:00,Rotura de cilindro,Media,4.61,Inspección
284,15,9,16,2,2023-06-09,2023-06-09 05:10:00,Falla eléctrica,Media,5.06,Operador
285,9,2,3,2,2023-06-09,2023-06-09 06:56:00,Ruido anormal,Baja,2.66,Operador
286,15,6,4,2,2023-06-09,2023-06-09 21:34:00,Fuga de aceite,Alta,19.8,Inspección
287,12,2,6,2,2023-06-10,2023-06-10 01:21:00,Pérdida de potencia,Media,8.54,Operador
288,14,13,8,1,2023-06-10,2023-06-10 11:22:00,Pérdida de presión,Media,5.91,Inspección
289,2,22,16,1,2023-06-10,2023-06-10 14:24:00,Fuga de fluido,Media,5.05,Operador
290,3,22,7,1,2023-06-10,2023-06-10 16:41:00,Vibración al frenar,Media,6.6,Monitoreo remoto
291,7,14,8,2,2023-06-12,2023-06-12 05:01:00,Rotura de cilindro,Media,5.47,Monitoreo remoto
292,19,4,8,1,2023-06-13,2023-06-13 09:06:00,Recalentamiento,Media,7.49,Inspección
293,17,8,3,1,2023-06-13,2023-06-13 10:12:00,Falla eléctrica,Baja,2.99,Inspección
294,17,6,6,1,2023-06-13,2023-06-13 14:29:00,Ruido anormal,Media,8.67,Inspección
295,1,10,15,2,2023-06-14,2023-06-14 03:21:00,Sobrecarga,Baja,1.51,Operador
296,21,14,4,2,2023-06-14,2023-06-14 22:04:00,Rotura de cilindro,Media,5.95,Monitoreo remoto
297,7,8,8,1,2023-06-15,2023-06-15 17:27:00,Cortocircuito,Media,5.67,Inspección
298,10,8,6,2,2023-06-15,2023-06-15 19:34:00,Falla de arranque,Baja,2.39,Operador
299,18,9,5,2,2023-06-16,2023-06-16 01:38:00,Pérdida de señal,Media,6.97,Operador
300,21,34,10,1,2023-06-16,2023-06-16 09:19:00,Fractura de diente,Crítica,48.03,Operador
301,9,21,10,2,2023-06-16,2023-06-16 21:43:00,Falla de frenos,Media,6.27,Operador
302,8,21,3,1,2023-06-18,2023-06-18 13:38:00,Vibración al frenar,Alta,14.53,Operador
303,2,5,9,2,2023-06-18,2023-06-18 19:23:00,Vibraciones excesivas,Media,5.94,Inspección
304,4,20,11,2,2023-06-18,2023-06-18 21:28:00,Vibración al frenar,Baja,3.0,Inspección
305,2,19,2,2,2023-06-19,2023-06-19 06:30:00,Recalentamiento,Alta,14.21,Operador
306,9,14,15,1,2023-06-19,2023-06-19 09:40:00,Rotura de cilindro,Alta,17.89,Operador
307,15,15,6,1,2023-06-19,2023-06-19 10:04:00,Fuga hidráulica,Media,6.64,Inspección
308,11,28,9,1,2023-06-19,2023-06-19 10:58:00,Fisura,Baja,2.67,Operador
309,5,1,12,1,2023-06-19,2023-06-19 15:59:00,Vibraciones excesivas,Alta,14.74,Operador
310,21,32,16,2,2023-06-20,2023-06-20 00:16:00,Desgaste cuchara,Media,7.16,Operador
311,10,16,12,2,2023-06-20,2023-06-20 02:21:00,Vibraciones excesivas,Baja,2.19,Operador
312,18,31,6,2,2023-06-20,2023-06-20 05:06:00,Fractura de diente,Media,4.3,Inspección
313,10,13,10,1,2023-06-20,2023-06-20 08:20:00,Rotura de cilindro,Baja,1.52,Inspección
314,16,34,4,1,2023-06-20,2023-06-20 11:10:00,Desgaste cuchara,Alta,16.03,Operador
315,15,4,6,1,2023-06-20,2023-06-20 13:15:00,Recalentamiento,Baja,2.94,Operador
316,1,14,15,1,2023-06-21,2023-06-21 10:08:00,Rotura de cilindro,Baja,2.11,Monitoreo remoto
317,11,25,4,1,2023-06-21,2023-06-21 13:17:00,Fatiga estructural,Alta,14.73,Monitoreo remoto
318,2,24,5,1,2023-06-21,2023-06-21 13:42:00,Desbalance,Alta,15.68,Operador
319,7,10,11,1,2023-06-21,2023-06-21 15:33:00,Sobrecarga,Media,8.98,Operador
320,15,30,13,1,2023-06-22,2023-06-22 09:56:00,Desgaste cuchara,Media,4.49,Operador
321,20,10,6,2,2023-06-23,2023-06-23 21:28:00,Sobrecarga,Baja,1.82,Operador
322,4,14,15,2,2023-06-24,2023-06-24 01:49:00,Recalentamiento aceite,Media,5.79,Operador
323,17,25,14,2,2023-06-24,2023-06-24 05:10:00,Deformación,Alta,19.3,Inspección
324,12,1,10,1,2023-06-24,2023-06-24 07:59:00,Recalentamiento,Media,8.06,Operador
325,17,16,5,2,2023-06-25,2023-06-25 06:44:00,Rotura de cilindro,Media,6.01,Inspección
326,2,21,12,1,2023-06-25,2023-06-25 09:50:00,Falla de frenos,Baja,2.33,Operador
327,4,15,2,2,2023-06-25,2023-06-25 19:43:00,Pérdida de presión,Baja,1.67,Inspección
328,19,15,10,2,2023-06-25,2023-06-25 21:46:00,Fuga hidráulica,Baja,2.44,Monitoreo remoto
329,9,3,1,2,2023-06-26,2023-06-26 19:13:00,Ruido anormal,Baja,2.88,Inspección
330,16,16,9,1,2023-06-27,2023-06-27 07:12:00,Pérdida de presión,Media,8.52,Operador
331,13,16,13,1,2023-06-27,2023-06-27 10:18:00,Rotura de cilindro,Baja,2.12,Operador
332,19,6,14,1,2023-06-27,2023-06-27 12:34:00,Recalentamiento,Media,4.32,Operador
333,12,30,11,2,2023-06-29,2023-06-29 02:53:00,Desgaste de broca,Baja,2.62,Inspección
334,1,25,13,1,2023-06-29,2023-06-29 15:07:00,Deformación,Crítica,63.28,Inspección
335,18,15,10,2,2023-06-29,2023-06-29 22:50:00,Pérdida de presión,Media,4.2,Monitoreo remoto
336,3,18,6,2,2023-06-30,2023-06-30 04:22:00,Recalentamiento,Alta,18.78,Operador
337,9,36,12,1,2023-06-30,2023-06-30 10:39:00,Falla de A/C,Media,8.38,Operador
338,6,6,14,2,2023-06-30,2023-06-30 21:04:00,Vibraciones excesivas,Media,8.35,Operador
339,5,25,12,2,2023-06-30,2023-06-30 22:30:00,Fisura,Alta,12.61,Inspección
340,1,2,12,1,2023-07-01,2023-07-01 13:52:00,Pérdida de potencia,Media,5.88,Operador
341,3,16,12,2,2023-07-01,2023-07-01 19:11:00,Pérdida de presión,Alta,17.01,Monitoreo remoto
342,11,13,3,2,2023-07-01,2023-07-01 23:09:00,Fuga hidráulica,Media,6.33,Operador
343,5,5,13,2,2023-07-02,2023-07-02 02:06:00,Recalentamiento,Alta,14.56,Monitoreo remoto
344,2,9,15,2,2023-07-02,2023-07-02 21:49:00,Cortocircuito,Alta,16.97,Operador
345,11,27,15,2,2023-07-04,2023-07-04 00:44:00,Fisura,Alta,16.61,Inspección
346,1,16,5,1,2023-07-04,2023-07-04 18:47:00,Fuga hidráulica,Media,4.53,Operador
347,11,12,9,2,2023-07-04,2023-07-04 19:24:00,Recalentamiento aceite,Baja,1.65,Operador
348,2,15,10,2,2023-07-04,2023-07-04 19:26:00,Recalentamiento aceite,Baja,2.97,Operador
349,6,4,11,2,2023-07-05,2023-07-05 04:56:00,Pérdida de potencia,Media,7.88,Operador
350,4,7,14,1,2023-07-05,2023-07-05 15:48:00,Pérdida de señal,Alta,23.32,Operador
351,3,20,4,1,2023-07-05,2023-07-05 18:59:00,Vibración al frenar,Baja,2.58,Inspección
352,5,18,10,2,2023-07-06,2023-07-06 02:09:00,Fallo transmisión,Alta,14.14,Operador
353,9,13,11,1,2023-07-06,2023-07-06 13:08:00,Vibraciones excesivas,Media,6.31,Operador
354,8,15,1,1,2023-07-06,2023-07-06 13:52:00,Rotura de cilindro,Media,5.06,Operador
355,6,12,10,1,2023-07-06,2023-07-06 18:48:00,Rotura de cilindro,Media,8.44,Operador
356,11,6,13,2,2023-07-06,2023-07-06 22:34:00,Ruido anormal,Media,8.18,Inspección
357,19,33,2,1,2023-07-08,2023-07-08 07:09:00,Desgaste de broca,Baja,2.58,Monitoreo remoto
358,13,30,12,1,2023-07-08,2023-07-08 10:27:00,Desgaste cuchara,Media,5.87,Operador
359,14,30,11,2,2023-07-09,2023-07-09 06:17:00,Rotura,Alta,15.49,Inspección
360,17,35,10,2,2023-07-09,2023-07-09 06:27:00,Falla de A/C,Media,6.98,Operador
361,15,29,16,1,2023-07-09,2023-07-09 16:57:00,Desgaste de broca,Media,8.9,Inspección
362,1,7,11,2,2023-07-09,2023-07-09 21:40:00,Cortocircuito,Media,8.28,Operador
363,1,18,14,2,2023-07-10,2023-07-10 00:35:00,Ruido anormal,Alta,17.11,Inspección
364,9,16,12,2,2023-07-10,2023-07-10 01:40:00,Rotura de cilindro,Media,5.23,Inspección
365,21,7,12,2,2023-07-10,2023-07-10 02:47:00,Falla de arranque,Media,7.98,Operador
366,2,8,11,2,2023-07-10,2023-07-10 04:02:00,Pérdida de señal,Media,7.06,Inspección
367,5,23,5,1,2023-07-10,2023-07-10 11:08:00,Desgaste prematuro,Alta,20.51,Operador
368,7,1,10,2,2023-07-11,2023-07-11 00:41:00,Vibraciones excesivas,Media,4.73,Inspección
369,7,16,12,2,2023-07-12,2023-07-12 01:27:00,Fuga hidráulica,Baja,2.51,Monitoreo remoto
370,8,35,1,2,2023-07-12,2023-07-12 05:39:00,Falla de A/C,Baja,1.73,Inspección
371,15,27,2,2,2023-07-12,2023-07-12 06:32:00,Fatiga en orugas,Crítica,46.26,Operador
372,9,1,12,1,2023-07-12,2023-07-12 07:13:00,Vibraciones excesivas,Crítica,64.53,Inspección
373,12,29,6,1,2023-07-12,2023-07-12 12:09:00,Desgaste de broca,Alta,18.31,Operador
374,13,36,9,1,2023-07-12,2023-07-12 14:33:00,Falla de controles,Media,7.74,Inspección
375,5,14,11,1,2023-07-12,2023-07-12 18:00:00,Fuga hidráulica,Alta,20.75,Operador
376,4,6,12,1,2023-07-13,2023-07-13 10:08:00,Ruido anormal,Media,7.52,Monitoreo remoto
377,20,3,1,2,2023-07-13,2023-07-13 19:06:00,Fuga de aceite,Media,4.29,Operador
378,11,16,8,2,2023-07-14,2023-07-14 01:23:00,Pérdida de presión,Baja,1.51,Operador
379,7,13,4,2,2023-07-14,2023-07-14 02:03:00,Vibraciones excesivas,Alta,23.77,Inspección
380,14,14,12,1,2023-07-14,2023-07-14 08:48:00,Vibraciones excesivas,Alta,19.61,Operador
381,21,31,16,1,2023-07-15,2023-07-15 13:57:00,Rotura,Baja,2.26,Operador
382,7,20,15,1,2023-07-15,2023-07-15 18:44:00,Falla de frenos,Baja,1.55,Operador
383,19,5,12,1,2023-07-16,2023-07-16 15:26:00,Ruido anormal,Media,6.17,Monitoreo remoto
384,14,4,12,2,2023-07-16,2023-07-16 21:20:00,Fuga de aceite,Alta,18.69,Operador
385,6,21,10,1,2023-07-17,2023-07-17 07:36:00,Vibración al frenar,Alta,22.58,Operador
386,2,23,9,1,2023-07-18,2023-07-18 08:27:00,Fatiga estructural,Media,8.34,Inspección
387,3,10,1,1,2023-07-19,2023-07-19 10:05:00,Falla de arranque,Baja,2.95,Inspección
388,4,16,15,1,2023-07-19,2023-07-19 15:24:00,Recalentamiento aceite,Baja,2.49,Operador
389,10,14,3,1,2023-07-21,2023-07-21 11:28:00,Vibraciones excesivas,Baja,2.25,Operador
390,2,10,11,1,2023-07-22,2023-07-22 14:37:00,Falla eléctrica,Baja,2.76,Operador
391,20,1,14,2,2023-07-23,2023-07-23 05:31:00,Fuga de aceite,Media,5.14,Operador
392,7,14,14,1,2023-07-23,2023-07-23 13:01:00,Fuga hidráulica,Media,6.94,Operador
393,21,15,5,1,2023-07-23,2023-07-23 13:21:00,Recalentamiento aceite,Baja,1.45,Inspección
394,6,16,10,2,2023-07-23,2023-07-23 23:43:00,Fuga hidráulica,Media,8.88,Operador
395,18,13,16,2,2023-07-24,2023-07-24 04:08:00,Fuga hidráulica,Baja,2.3,Operador
396,10,30,10,1,2023-07-24,2023-07-24 16:38:00,Desgaste cuchara,Baja,2.12,Operador
397,12,8,6,2,2023-07-25,2023-07-25 00:27:00,Pérdida de señal,Media,7.39,Operador
398,7,9,7,2,2023-07-25,2023-07-25 23:08:00,Falla eléctrica,Baja,2.75,Monitoreo remoto
399,21,7,5,2,2023-07-26,2023-07-26 04:13:00,Falla de arranque,Baja,2.57,Operador
400,16,31,14,1,2023-07-26,2023-07-26 14:36:00,Fractura de diente,Media,4.78,Operador
401,10,6,9,1,2023-07-26,2023-07-26 15:20:00,Fuga de aceite,Media,6.13,Operador
402,9,24,8,1,2023-07-26,2023-07-26 18:08:00,Fatiga estructural,Alta,23.69,Operador
403,9,20,8,1,2023-07-27,2023-07-27 09:44:00,Fuga de fluido,Baja,1.52,Operador
404,8,16,2,2,2023-07-28,2023-07-28 01:24:00,Pérdida de presión,Baja,2.36,Inspección
405,10,36,12,2,2023-07-28,2023-07-28 03:08:00,Falla de A/C,Baja,2.43,Operador
406,14,7,4,1,2023-07-29,2023-07-29 14:40:00,Falla de arranque,Baja,1.97,Operador
407,20,25,3,2,2023-07-29,2023-07-29 21:01:00,Fatiga en orugas,Alta,17.49,Operador
408,20,15,1,2,2023-07-29,2023-07-29 23:02:00,Rotura de cilindro,Media,6.16,Monitoreo remoto
409,10,4,13,1,2023-07-30,2023-07-30 07:13:00,Pérdida de potencia,Media,8.58,Operador
410,3,1,5,1,2023-07-30,2023-07-30 13:42:00,Fuga de aceite,Alta,20.31,Monitoreo remoto
411,10,29,9,1,2023-07-30,2023-07-30 14:11:00,Rotura,Alta,13.36,Monitoreo remoto
412,13,3,9,1,2023-07-30,2023-07-30 16:10:00,Pérdida de potencia,Media,7.48,Operador
413,7,36,11,1,2023-07-31,2023-07-31 10:46:00,Falla de pantalla,Media,8.54,Operador
414,3,13,16,1,2023-07-31,2023-07-31 18:34:00,Vibraciones excesivas,Media,5.53,Inspección
415,15,14,11,1,2023-08-01,2023-08-01 07:08:00,Recalentamiento aceite,Media,7.48,Operador
416,13,29,9,1,2023-08-01,2023-08-01 10:22:00,Desgaste de broca,Crítica,37.73,Operador
417,3,17,11,2,2023-08-01,2023-08-01 20:03:00,Desgaste de engranajes,Media,7.88,Inspección
418,19,8,9,2,2023-08-01,2023-08-01 22:21:00,Falla de arranque,Alta,15.67,Inspección
419,9,6,12,2,2023-08-02,2023-08-02 00:53:00,Recalentamiento,Alta,20.16,Operador
420,19,16,12,1,2023-08-02,2023-08-02 10:02:00,Rotura de cilindro,Baja,1.79,Operador
421,12,16,11,1,2023-08-02,2023-08-02 12:21:00,Recalentamiento aceite,Media,5.38,Monitoreo remoto
422,15,12,12,1,2023-08-02,2023-08-02 13:47:00,Pérdida de presión,Media,8.11,Inspección
423,3,15,15,2,2023-08-03,2023-08-03 04:53:00,Fuga hidráulica,Baja,2.68,Operador
424,7,6,6,1,2023-08-04,2023-08-04 08:58:00,Ruido anormal,Media,5.15,Operador
425,11,36,6,2,2023-08-04,2023-08-04 21:20:00,Falla de pantalla,Alta,13.87,Inspección
426,5,21,15,2,2023-08-05,2023-08-05 04:27:00,Falla de frenos,Media,4.82,Inspección
427,6,14,8,1,2023-08-05,2023-08-05 11:58:00,Vibraciones excesivas,Media,7.23,Inspección
428,21,9,3,2,2023-08-05,2023-08-05 22:14:00,Pérdida de señal,Baja,2.42,Operador
429,6,19,10,1,2023-08-06,2023-08-06 11:28:00,Recalentamiento,Media,7.5,Inspección
430,21,8,12,1,2023-08-07,2023-08-07 09:41:00,Falla eléctrica,Media,5.11,Monitoreo remoto
431,1,36,11,1,2023-08-07,2023-08-07 14:54:00,Falla de A/C,Media,4.73,Inspección
432,16,15,6,2,2023-08-07,2023-08-07 20:33:00,Pérdida de presión,Baja,1.68,Operador
433,4,17,5,2,2023-08-08,2023-08-08 02:51:00,Ruido anormal,Alta,19.52,Inspección
434,8,20,5,2,2023-08-08,2023-08-08 23:18:00,Vibración al frenar,Baja,2.88,Operador
435,16,12,2,2,2023-08-09,2023-08-09 04:26:00,Vibraciones excesivas,Crítica,39.02,Operador
436,18,16,5,1,2023-08-09,2023-08-09 15:52:00,Fuga hidráulica,Baja,2.42,Operador
437,9,9,6,1,2023-08-10,2023-08-10 11:08:00,Falla eléctrica,Alta,19.68,Operador
438,9,15,6,2,2023-08-11,2023-08-11 06:53:00,Pérdida de presión,Baja,1.98,Operador
439,13,27,1,1,2023-08-11,2023-08-11 09:17:00,Fisura,Media,4.97,Operador
440,3,14,5,2,2023-08-11,2023-08-11 19:04:00,Vibraciones excesivas,Media,5.75,Monitoreo remoto
441,4,6,13,2,2023-08-11,2023-08-11 21:58:00,Vibraciones excesivas,Baja,2.79,Inspección
442,4,19,8,1,2023-08-12,2023-08-12 16:37:00,Fallo transmisión,Baja,2.87,Operador
443,13,8,12,1,2023-08-13,2023-08-13 07:20:00,Sobrecarga,Media,8.68,Operador
444,11,30,13,1,2023-08-13,2023-08-13 10:27:00,Rotura,Baja,2.49,Inspección
445,5,20,1,1,2023-08-13,2023-08-13 17:55:00,Falla de frenos,Media,7.79,Operador
446,19,15,15,1,2023-08-13,2023-08-13 18:34:00,Rotura de cilindro,Media,5.41,Operador
447,12,5,12,2,2023-08-13,2023-08-13 23:37:00,Vibraciones excesivas,Alta,20.1,Operador
448,11,3,8,2,2023-08-14,2023-08-14 06:58:00,Recalentamiento,Media,8.93,Monitoreo remoto
449,9,16,14,1,2023-08-14,2023-08-14 12:31:00,Rotura de cilindro,Media,7.81,Inspección
450,7,9,4,2,2023-08-15,2023-08-15 00:49:00,Cortocircuito,Baja,2.99,Inspección
451,2,12,6,1,2023-08-15,2023-08-15 14:14:00,Rotura de cilindro,Alta,18.75,Monitoreo remoto
452,5,16,14,2,2023-08-15,2023-08-15 20:45:00,Pérdida de presión,Baja,2.2,Monitoreo remoto
453,18,34,16,2,2023-08-15,2023-08-15 22:04:00,Desgaste cuchara,Media,5.89,Inspección
454,9,26,12,2,2023-08-15,2023-08-15 23:40:00,Deformación,Alta,22.31,Operador
455,9,22,3,1,2023-08-16,2023-08-16 09:23:00,Fuga de fluido,Media,8.93,Inspección
456,20,13,15,1,2023-08-16,2023-08-16 11:35:00,Rotura de cilindro,Media,6.24,Inspección
457,10,15,2,1,2023-08-16,2023-08-16 11:59:00,Vibraciones excesivas,Media,4.93,Operador
458,9,17,8,1,2023-08-16,2023-08-16 16:17:00,Fallo transmisión,Media,4.28,Inspección
459,8,24,6,1,2023-08-16,2023-08-16 18:50:00,Desgaste prematuro,Alta,19.11,Operador
460,11,2,1,2,2023-08-17,2023-08-17 03:40:00,Recalentamiento,Baja,2.59,Inspección
461,2,4,10,1,2023-08-19,2023-08-19 09:34:00,Fuga de aceite,Media,4.21,Operador
462,8,8,13,1,2023-08-20,2023-08-20 16:56:00,Falla de arranque,Media,7.94,Monitoreo remoto
463,2,35,16,1,2023-08-21,2023-08-21 07:20:00,Falla de controles,Media,7.9,Operador
464,6,2,4,1,2023-08-21,2023-08-21 11:17:00,Vibraciones excesivas,Crítica,68.98,Operador
465,9,12,13,1,2023-08-21,2023-08-21 11:57:00,Pérdida de presión,Alta,14.06,Operador
466,14,30,13,1,2023-08-22,2023-08-22 11:08:00,Fractura de diente,Media,6.15,Operador
467,1,16,1,2,2023-08-22,2023-08-22 22:34:00,Fuga hidráulica,Media,8.28,Inspección
468,13,2,12,2,2023-08-22,2023-08-22 23:21:00,Pérdida de potencia,Baja,1.45,Inspección
469,13,13,3,2,2023-08-23,2023-08-23 06:37:00,Vibraciones excesivas,Baja,2.69,Operador
470,1,20,10,1,2023-08-23,2023-08-23 07:39:00,Fuga de fluido,Alta,17.26,Inspección
471,21,7,7,1,2023-08-23,2023-08-23 18:27:00,Falla de arranque,Baja,2.96,Operador
472,5,12,4,2,2023-08-24,2023-08-24 00:58:00,Fuga hidráulica,Media,5.31,Operador
473,2,16,11,1,2023-08-24,2023-08-24 08:18:00,Vibraciones excesivas,Media,7.99,Monitoreo remoto
474,13,28,12,1,2023-08-24,2023-08-24 12:42:00,Deformación,Alta,20.15,Operador
475,17,13,6,1,2023-08-24,2023-08-24 15:53:00,Fuga hidráulica,Media,7.51,Inspección
476,18,31,3,2,2023-08-24,2023-08-24 22:09:00,Desgaste de broca,Media,4.22,Monitoreo remoto
477,20,35,14,1,2023-08-25,2023-08-25 10:24:00,Falla de pantalla,Alta,18.33,Operador
478,21,1,16,1,2023-08-25,2023-08-25 14:07:00,Recalentamiento,Media,4.6,Inspección
479,13,4,13,2,2023-08-26,2023-08-26 03:16:00,Pérdida de potencia,Baja,1.92,Operador
480,8,13,8,1,2023-08-26,2023-08-26 11:13:00,Pérdida de presión,Media,7.38,Operador
481,11,29,7,1,2023-08-26,2023-08-26 11:23:00,Fatiga de material,Media,8.88,Monitoreo remoto
482,11,5,13,1,2023-08-26,2023-08-26 18:48:00,Recalentamiento,Media,8.12,Monitoreo remoto
483,5,26,9,2,2023-08-26,2023-08-26 22:49:00,Fatiga estructural,Alta,20.25,Operador
484,12,28,6,2,2023-08-27,2023-08-27 01:26:00,Fatiga en orugas,Media,8.45,Inspección
485,21,9,4,2,2023-08-27,2023-08-27 21:10:00,Sobrecarga,Alta,14.53,Operador
486,2,20,10,2,2023-08-28,2023-08-28 02:02:00,Falla de frenos,Media,7.66,Operador
487,21,36,8,1,2023-08-28,2023-08-28 10:39:00,Falla de pantalla,Alta,16.81,Operador
488,12,3,2,1,2023-08-28,2023-08-28 15:26:00,Recalentamiento,Baja,1.41,Inspección
489,3,19,1,1,2023-08-28,2023-08-28 16:41:00,Fallo transmisión,Media,7.5,Inspección
490,1,24,5,2,2023-08-28,2023-08-28 21:51:00,Pinchadura,Alta,20.79,Inspección
491,13,16,5,1,2023-08-29,2023-08-29 11:38:00,Recalentamiento aceite,Media,4.44,Operador
492,8,1,13,1,2023-08-29,2023-08-29 17:41:00,Recalentamiento,Media,4.51,Inspección
493,7,22,7,2,2023-08-30,2023-08-30 06:53:00,Falla de frenos,Media,8.51,Operador
494,7,23,10,2,2023-08-30,2023-08-30 23:52:00,Pinchadura,Crítica,64.73,Operador
495,15,30,14,2,2023-08-31,2023-08-31 03:01:00,Desgaste cuchara,Media,8.2,Inspección
496,3,21,13,2,2023-08-31,2023-08-31 03:47:00,Vibración al frenar,Alta,17.58,Monitoreo remoto
497,7,21,15,2,2023-08-31,2023-08-31 05:24:00,Desgaste excesivo,Baja,1.73,Inspección
498,2,7,5,2,2023-09-01,2023-09-01 05:32:00,Cortocircuito,Alta,22.66,Monitoreo remoto
499,12,13,4,1,2023-09-01,2023-09-01 15:52:00,Fuga hidráulica,Media,5.46,Inspección
500,15,35,16,1,2023-09-02,2023-09-02 16:14:00,Falla de A/C,Alta,15.39,Operador
501,15,15,11,2,2023-09-02,2023-09-02 21:55:00,Vibraciones excesivas,Alta,11.21,Inspección
502,9,21,8,2,2023-09-03,2023-09-03 00:17:00,Vibración al frenar,Media,8.57,Operador
503,7,16,10,2,2023-09-03,2023-09-03 00:49:00,Pérdida de presión,Media,7.83,Monitoreo remoto
504,12,10,15,2,2023-09-03,2023-09-03 04:13:00,Sobrecarga,Baja,1.94,Inspección
505,18,3,13,1,2023-09-03,2023-09-03 14:10:00,Recalentamiento,Baja,2.41,Monitoreo remoto
506,7,24,4,1,2023-09-03,2023-09-03 15:54:00,Desgaste prematuro,Alta,13.94,Monitoreo remoto
507,12,15,4,2,2023-09-03,2023-09-03 20:56:00,Recalentamiento aceite,Media,6.14,Inspección
508,3,5,7,2,2023-09-04,2023-09-04 00:48:00,Fuga de aceite,Media,8.94,Operador
509,3,3,13,2,2023-09-04,2023-09-04 03:34:00,Recalentamiento,Baja,2.66,Inspección
510,4,16,7,1,2023-09-04,2023-09-04 08:57:00,Rotura de cilindro,Baja,2.07,Operador
511,21,33,6,1,2023-09-04,2023-09-04 11:03:00,Fractura de diente,Media,5.18,Inspección
512,21,16,11,1,2023-09-04,2023-09-04 16:07:00,Vibraciones excesivas,Baja,2.63,Operador
513,10,16,5,1,2023-09-05,2023-09-05 07:53:00,Pérdida de presión,Baja,2.28,Inspección
514,20,33,12,1,2023-09-05,2023-09-05 13:01:00,Fatiga de material,Alta,15.86,Inspección
515,12,30,4,1,2023-09-05,2023-09-05 16:09:00,Desgaste de broca,Media,7.65,Operador
516,6,22,13,2,2023-09-05,2023-09-05 20:32:00,Fuga de fluido,Alta,20.45,Monitoreo remoto
517,1,10,1,2,2023-09-07,2023-09-07 02:05:00,Falla eléctrica,Media,6.85,Operador
518,21,32,5,2,2023-09-07,2023-09-07 05:58:00,Desgaste cuchara,Media,6.99,Monitoreo remoto
519,19,12,10,2,2023-09-08,2023-09-08 00:30:00,Vibraciones excesivas,Media,6.59,Operador
520,7,15,14,1,2023-09-08,2023-09-08 08:30:00,Pérdida de presión,Media,5.67,Monitoreo remoto
521,6,36,16,2,2023-09-08,2023-09-08 19:34:00,Falla de pantalla,Media,5.27,Monitoreo remoto
522,18,8,5,2,2023-09-08,2023-09-08 23:37:00,Pérdida de señal,Media,6.29,Operador
523,13,14,13,1,2023-09-09,2023-09-09 11:07:00,Fuga hidráulica,Baja,1.5,Inspección
524,12,14,3,2,2023-09-10,2023-09-10 01:25:00,Pérdida de presión,Baja,2.83,Operador
525,10,30,4,2,2023-09-10,2023-09-10 05:07:00,Desgaste de broca,Baja,1.9,Monitoreo remoto
526,13,35,13,2,2023-09-10,2023-09-10 05:15:00,Falla de controles,Alta,12.44,Operador
527,5,24,5,2,2023-09-10,2023-09-10 06:20:00,Fatiga estructural,Alta,11.85,Operador
528,4,22,5,1,2023-09-10,2023-09-10 18:17:00,Vibración al frenar,Alta,12.68,Operador
529,21,25,1,1,2023-09-10,2023-09-10 18:34:00,Fatiga estructural,Alta,22.91,Operador
530,5,18,13,2,2023-09-11,2023-09-11 00:47:00,Ruido anormal,Baja,2.38,Inspección
531,15,16,15,2,2023-09-11,2023-09-11 02:16:00,Recalentamiento aceite,Media,4.84,Operador
532,1,23,9,2,2023-09-11,2023-09-11 04:29:00,Fatiga estructural,Media,8.25,Inspección
